Date,Symbol,Token
2021-07-12,SANOFI,128172548
2021-07-12,CEATLTD,128224772
2021-07-12,HONAUT,132396548
2021-07-12,AUBANK,138396420
2021-07-12,ABCAPITAL,138416900
2021-07-12,IDEA,136402436
2021-07-12,DHANI,136437764
2021-07-19,SCI,134041092
2021-07-19,PAISALO,136422404
2021-07-19,DHANI,136437764
2021-07-26,SUVENPHAR,139024388
2021-07-26,VAIBHAVGBL,136231940
2021-08-02,HDFCBANK,128046084
2021-08-02,KOTAKBANK,128063236
2021-08-02,BRITANNIA,128211204
2021-08-02,TIINDIA,138435076
2021-08-09,HDFCBANK,128046084
2021-08-09,KOTAKBANK,128063236
2021-08-09,ESCORTS,128126724
2021-08-09,HINDUNILVR,128178180
2021-08-09,BRITANNIA,128211204
2021-08-09,GAIL,136231684
2021-08-16,M&M,128133124
2021-08-23,BAJAJELEC,128007940
2021-08-23,PGHH,128117508
2021-08-23,SUDARSCHEM,129703684
2021-08-23,ICICIGI,138423300
2021-08-23,NIACL,138436868
2021-08-23,EKC,136367108
2021-08-23,INDIGOPNTS,139074052
2021-08-30,SUNDARMFIN,151058180
2021-08-30,EXIDEIND,128022020
2021-08-30,HINDZINC,128048132
2021-08-30,WHIRLPOOL,128060932
2021-08-30,KOTAKBANK,128063236
2021-08-30,SHREECEM,128099076
2021-08-30,PGHH,128117508
2021-08-30,VOLTAS,128147204
2021-08-30,IFBIND,129465860
2021-08-30,SUPREMEIND,130542084
2021-08-30,HNDFDS,132896260
2021-08-30,DIXON,138418948
2021-08-30,HDFCLIFE,138438916
2021-08-30,NIACL,138436868
2021-08-30,ADANIGREEN,138611204
2021-08-30,FINEORG,138638596
2021-08-30,CREDITACC,138693124
2021-08-30,ATGL,138768900
2021-08-30,INDIAMART,138937860
2021-08-30,PETRONET,136325636
2021-08-30,M&MFIN,136376324
2021-08-30,PAISALO,136422404
2021-08-30,ADANIPOWER,136472580
2021-08-30,INDIGOPNTS,139074052
2021-08-30,PCJEWELLER,136911108
2021-08-30,ADANITRANS,138049028
2021-08-30,SHK,138099204
2021-09-06,BLUESTARCO,128017156
2021-09-06,WHIRLPOOL,128060932
2021-09-06,KOTAKBANK,128063236
2021-09-06,SHREECEM,128099076
2021-09-06,ASHOKLEY,128122116
2021-09-06,VOLTAS,128147204
2021-09-06,IFBIND,129465860
2021-09-06,HNDFDS,132896260
2021-09-06,ALOKINDS,4524801
2021-09-06,DIXON,138418948
2021-09-06,FILATEX,134714116
2021-09-06,ADANIGREEN,138611204
2021-09-06,FINEORG,138638596
2021-09-06,RVNL,138918148
2021-09-06,INDIAMART,138937860
2021-09-06,AFFLE,138944516
2021-09-06,LIKHITHA,139069444
2021-09-06,UCOBANK,136321284
2021-09-06,M&MFIN,136376324
2021-09-06,DISHTV,136406788
2021-09-06,VGUARD,136435972
2021-09-06,ADANIPOWER,136472580
2021-09-06,CANTABIL,136516356
2021-09-06,COALINDIA,136519172
2021-09-06,PCJEWELLER,136911108
2021-09-06,SHK,138099204
2021-09-13,TATAMTRDVR,145920260
2021-09-13,BANARISUG,128010500
2021-09-13,BLUESTARCO,128017156
2021-09-13,IFCI,128027140
2021-09-13,HEROMOTOCO,128046596
2021-09-13,SPICEJET,128072964
2021-09-13,BOSCHLTD,128135684
2021-09-13,BOROLTD,139062276
2021-09-13,ZEEL,129417476
2021-09-13,HONAUT,132396548
2021-09-13,SYMPHONY,132450564
2021-09-13,BALMLAWRIE,133969668
2021-09-13,JCHAC,133989892
2021-09-13,PNB,136310020
2021-09-13,UCOBANK,136321284
2021-09-13,YESBANK,136357892
2021-09-13,GPIL,136379908
2021-09-13,INDIANB,136400388
2021-09-13,CANTABIL,136516356
2021-09-20,TATAMTRDVR,145920260
2021-09-20,FACT,151046148
2021-09-20,BANARISUG,128010500
2021-09-20,DCW,128029956
2021-09-20,EPL,128034564
2021-09-20,MADRASFERT,151074308
2021-09-20,HSCL,128047108
2021-09-20,SPICEJET,128072964
2021-09-20,BOSCHLTD,128135684
2021-09-20,GNFC,128171524
2021-09-20,GSFC,128176644
2021-09-20,RCF,134202884
2021-09-20,SUVEN,135741188
2021-09-20,NUCLEUS,135989508
2021-09-20,YESBANK,136357892
2021-09-20,PGEL,136596740
2021-09-20,DBL,138252036
2021-09-27,BHEL,128026372
2021-09-27,MRPL,128027908
2021-09-27,CHENNPETRO,128028164
2021-09-27,KIRLOSBROS,128061700
2021-09-27,M&M,128133124
2021-09-27,ITI,134044164
2021-09-27,RCF,134202884
2021-09-27,WELCORP,136228868
2021-09-27,ENGINERSIN,136237572
2021-09-27,PNB,136310020
2021-09-27,UNIONBANK,136314116
2021-09-27,MARUTI,136320004
2021-09-27,WELENT,136333572
2021-09-27,GPIL,136379908
2021-09-27,TANLA,136394244
2021-09-27,GPPL,136511492
2021-09-27,PFS,136536068
2021-09-27,L&TFH,136580868
2021-09-27,IRFC,139073796
2021-10-04,BHEL,128026372
2021-10-04,MRPL,128027908
2021-10-04,CHENNPETRO,128028164
2021-10-04,PGHL,128032260
2021-10-04,HMT,128048900
2021-10-04,RALLIS,128090884
2021-10-04,FEDERALBNK,128120068
2021-10-04,ANDHRAPAP,128596484
2021-10-04,UNIVCABLES,129078276
2021-10-04,COROMANDEL,129637124
2021-10-04,ITDCEM,130430980
2021-10-04,GIPCL,132428804
2021-10-04,MOTHERSON,132437508
2021-10-04,JAYNECOIND,133704964
2021-10-04,SANGHVIMOV,135698692
2021-10-04,BANDHANBNK,138535172
2021-10-04,MIDHANI,138545924
2021-10-04,WELCORP,136228868
2021-10-04,ENGINERSIN,136237572
2021-10-04,CUB,136245764
2021-10-04,JINDALSTEL,136265220
2021-10-04,AXISCADES,136293124
2021-10-04,PNB,136310020
2021-10-04,UNIONBANK,136314116
2021-10-04,MARUTI,136320004
2021-10-04,JPPOWER,136352516
2021-10-04,SUZLON,136362756
2021-10-04,TANLA,136394244
2021-10-04,TRIL,136429572
2021-10-04,KUANTUM,136431876
2021-10-04,DHANI,136437764
2021-10-04,GPPL,136511492
2021-10-04,RAMKY,136515076
2021-10-04,ASHOKA,136517380
2021-10-04,PFS,136536068
2021-10-04,L&TFH,136580868
2021-10-04,IRFC,139073796
2021-10-04,RAILTEL,139075844
2021-10-04,PARAGMILK,138211588
2021-10-11,PGHL,128032260
2021-10-11,HINDZINC,128048132
2021-10-11,HMT,128048900
2021-10-11,RALLIS,128090884
2021-10-11,CENTRUM,128294404
2021-10-11,AUTOAXLES,129282564
2021-10-11,GMMPFAUDLR,401921
2021-10-11,PRAKASH,129541636
2021-10-11,COROMANDEL,129637124
2021-10-11,SDBL,129923588
2021-10-11,ITDCEM,130430980
2021-10-11,KPIL,133705476
2021-10-11,DREDGECORP,134046212
2021-10-11,KIOCL,138414084
2021-10-11,GREENPLY,134860036
2021-10-11,BANDHANBNK,138535172
2021-10-11,MIDHANI,138545924
2021-10-11,SHAKTIPUMP,136046340
2021-10-11,TVSMOTOR,136279812
2021-10-11,JPPOWER,136352516
2021-10-11,SUZLON,136362756
2021-10-11,TRIL,136429572
2021-10-11,BAJAJ-AUTO,136442116
2021-10-11,ADANIPOWER,136472580
2021-10-11,DEN,136483076
2021-10-11,HATHWAY,136489476
2021-10-11,ASHOKA,136517380
2021-10-11,INFIBEAM,138190596
2021-10-11,PARAGMILK,138211588
2021-10-18,AGI,128047876
2021-10-18,SHRIRAMFIN,130871812
2021-10-18,KPIL,133705476
2021-10-18,GREENPLY,134860036
2021-10-18,SUNDARMHLD,558849
2021-10-18,TVSMOTOR,136279812
2021-10-18,MAHABANK,136326404
2021-10-25,AGI,128047876
2021-10-25,RAMCOCEM,128066564
2021-10-25,JAGSNPHARM,129993988
2021-10-25,HIKAL,134332164
2021-10-25,TVTODAY,136323844
2021-11-01,DABUR,128024580
2021-11-01,LICHSGFIN,128064772
2021-11-01,GLAXO,128168964
2021-11-01,GATI,136280324
2021-11-01,APLAPOLLO,136642052
2021-11-01,INTELLECT,137941764
2021-11-01,LUXIND,138122756
2021-11-08,NIITLTD,128077828
2021-11-08,PRSMJOHNSN,128086532
2021-11-08,GLAXO,128168964
2021-11-08,EICHERMOT,129331204
2021-11-08,UPL,131089924
2021-11-08,ELGIEQUIP,133650948
2021-11-08,GAEL,134201860
2021-11-08,AVADHSUGAR,138406148
2021-11-08,COCHINSHIP,138413572
2021-11-08,MAHLOG,138436612
2021-11-08,THEMISMED,135730948
2021-11-08,GATI,136280324
2021-11-08,TRIL,136429572
2021-11-08,JAIBALAJI,136441860
2021-11-08,ASTEC,136483332
2021-11-08,MOIL,136521220
2021-11-08,RTNINDIA,136856836
2021-11-08,SHARDAMOTR,2695681
2021-11-08,INTELLECT,137941764
2021-11-08,LUXIND,138122756
2021-11-15,SPICEJET,128072964
2021-11-15,NIITLTD,128077828
2021-11-15,GREAVESCOT,128372484
2021-11-15,SHALPAINTS,130527748
2021-11-15,LUMAXIND,132404740
2021-11-15,ONWARDTEC,132489220
2021-11-15,VESUVIUS,133148932
2021-11-15,ELGIEQUIP,133650948
2021-11-15,SIS,138412292
2021-11-15,NRBBEARING,135773956
2021-11-15,PGIL,136398852
2021-11-15,FORTIS,136407812
2021-11-15,WABAG,136516868
2021-11-15,MOIL,136521220
2021-11-15,SHARDAMOTR,2695681
2021-11-22,CIPLA,128022276
2021-11-22,TORNTPHARM,128107524
2021-11-22,GREAVESCOT,128372484
2021-11-22,ASTRAZEN,129745924
2021-11-22,SHALPAINTS,130527748
2021-11-22,ONWARDTEC,132489220
2021-11-22,RIIL,134001924
2021-11-22,POLYMED,136132612
2021-11-22,PGIL,136398852
2021-11-22,IMFA,136460036
2021-11-22,APLLTD,136594692
2021-11-22,IBULHSGFIN,137161988
2021-11-29,PENINLAND,128775940
2021-11-29,MASTEK,134068228
2021-11-29,NEULANDLAB,134286852
2021-11-29,ABCAPITAL,138416900
2021-11-29,POLYMED,136132612
2021-11-29,RAMCOSYS,136286724
2021-11-29,RAMKY,136515076
2021-11-29,APLLTD,136594692
2021-11-29,IBULHSGFIN,137161988
2021-11-29,SATIN,138087428
2021-12-06,ELECTCAST,128032772
2021-12-06,INDORAMA,128052996
2021-12-06,MOREPENLAB,128073732
2021-12-06,TATACOMM,128123652
2021-12-06,RANEHOLDIN,129484804
2021-12-06,TTKHLTCARE,2910465
2021-12-06,GUFICBIO,130324228
2021-12-06,JAICORPLTD,131132676
2021-12-06,MMTC,131424516
2021-12-06,HNDFDS,132896260
2021-12-06,PRAJIND,133684484
2021-12-06,BCLIND,643329
2021-12-06,NEWGEN,138470404
2021-12-06,PRIVISCL,135709956
2021-12-06,UGARSUGAR,135772932
2021-12-06,BSHSL,207105
2021-12-06,PARACABLES,135822084
2021-12-06,PNBGILTS,136285700
2021-12-06,RAMCOSYS,136286724
2021-12-06,IOB,136291332
2021-12-06,GRANULES,136315396
2021-12-06,WELENT,136333572
2021-12-06,RENUKA,136363524
2021-12-06,BLKASHYAP,136376068
2021-12-06,DLINKINDIA,136485380
2021-12-13,BOMDYEING,128005124
2021-12-13,BAJAJELEC,128007940
2021-12-13,PIDILITIND,128084740
2021-12-13,MARATHON,128793860
2021-12-13,SWANENERGY,128847364
2021-12-13,ZENSARTECH,129041156
2021-12-13,EVERESTIND,130279940
2021-12-13,KIOCL,138414084
2021-12-13,NACLIND,134325508
2021-12-13,CAPACITE,138421764
2021-12-13,PRIVISCL,135709956
2021-12-13,UGARSUGAR,135772932
2021-12-13,ARTEMISMED,138987268
2021-12-13,AXISCADES,136293124
2021-12-13,BLKASHYAP,136376068
2021-12-13,DAAWAT,136392452
2021-12-13,ECLERX,136429316
2021-12-13,TRIL,136429572
2021-12-13,DLINKINDIA,136485380
2021-12-13,RHIM,136723460
2021-12-13,HPL,138274820
2021-12-20,BAJAJELEC,128007940
2021-12-20,ANDHRSUGAR,151055876
2021-12-20,SWANENERGY,128847364
2021-12-20,ZENSARTECH,129041156
2021-12-20,VAKRANGEE,130926340
2021-12-20,KINGFA,134148868
2021-12-20,KIOCL,138414084
2021-12-20,HESTERBIO,134315268
2021-12-20,APOLLO,138465028
2021-12-20,DAAWAT,136392452
2021-12-27,BAJAJHIND,128008196
2021-12-27,BALRAMCHIN,128009732
2021-12-27,CIPLA,128022276
2021-12-27,ELECTCAST,128032772
2021-12-27,HMT,128048900
2021-12-27,LUPIN,128065796
2021-12-27,PEL,128077316
2021-12-27,RAIN,128086788
2021-12-27,UNIENTER,2891009
2021-12-27,UNIVCABLES,129078276
2021-12-27,PCBL,129687044
2021-12-27,JBCHEPHARM,129777412
2021-12-27,DHANUKA,129975556
2021-12-27,HONAUT,132396548
2021-12-27,AVADHSUGAR,138406148
2021-12-27,SUNPHARMA,134327044
2021-12-27,CAPLIPOINT,999937
2021-12-27,NATCOPHARM,134352900
2021-12-27,ANDREWYU,134700292
2021-12-27,IFGLEXPOR,138438148
2021-12-27,NUCLEUS,135989508
2021-12-27,HCLTECH,136263940
2021-12-27,TATACOFFEE,136269060
2021-12-27,AJANTPHARM,136276740
2021-12-27,RML,136361220
2021-12-27,SASKEN,136361732
2021-12-27,SPARC,136415236
2021-12-27,REFEX,136418308
2021-12-27,KSCL,136422148
2021-12-27,TEXRAIL,136531460
2021-12-27,NBCC,136783108
2022-01-03,ATUL,128006916
2022-01-03,BAJAJHIND,128008196
2022-01-03,BAJFINANCE,128008708
2022-01-03,BALRAMCHIN,128009732
2022-01-03,KCP,151056900
2022-01-03,DALMIASUG,128024836
2022-01-03,ORISSAMINE,151062020
2022-01-03,DCW,128029956
2022-01-03,DHAMPURSUG,128030468
2022-01-03,MADRASFERT,151074308
2022-01-03,HMT,128048900
2022-01-03,KIRLOSBROS,128061700
2022-01-03,GRASIM,128076804
2022-01-03,RAIN,128086788
2022-01-03,UNIENTER,2891009
2022-01-03,FEDERALBNK,128120068
2022-01-03,DEEPAKFERT,128165124
2022-01-03,SAGCEM,128535044
2022-01-03,SHREDIGCEM,128558084
2022-01-03,UNIVCABLES,129078276
2022-01-03,GRAUWEIL,129461764
2022-01-03,ALEMBICLTD,129596164
2022-01-03,ALKYLAMINE,129732356
2022-01-03,JINDRILL,130824708
2022-01-03,TATASTLLP,131330564
2022-01-03,VINDHYATEL,132355844
2022-01-03,HONAUT,132396548
2022-01-03,RAJRATAN,4854273
2022-01-03,PRAJIND,133684484
2022-01-03,GET&D,133702404
2022-01-03,BALMLAWRIE,133969668
2022-01-03,NFL,134049284
2022-01-03,RCF,134202884
2022-01-03,AUBANK,138396420
2022-01-03,STARCEMENT,138387204
2022-01-03,NATCOPHARM,134352900
2022-01-03,PANAMAPET,134353924
2022-01-03,FILATEX,134714116
2022-01-03,BLUEDART,134812676
2022-01-03,JASH,3579393
2022-01-03,5PAISA,138438660
2022-01-03,IFGLEXPOR,138438148
2022-01-03,MANGCHEFER,135682820
2022-01-03,THEMISMED,135730948
2022-01-03,AAVAS,138748932
2022-01-03,NUCLEUS,135989508
2022-01-03,SHAKTIPUMP,136046340
2022-01-03,UJJIVANSFB,138983428
2022-01-03,GEOJITFSL,136264964
2022-01-03,TATACOFFEE,136269060
2022-01-03,MAHLIFE,136272132
2022-01-03,DATAMATICS,136327172
2022-01-03,NTPC,136334084
2022-01-03,SPARC,136415236
2022-01-03,ONMOBILE,136433668
2022-01-03,TITAGARH,136439300
2022-01-03,BAJAJFINSV,136442372
2022-01-03,OIL,136475140
2022-01-03,ROSSELLIND,136491012
2022-01-03,ASHOKA,136517380
2022-01-03,TEXRAIL,136531460
2022-01-03,PFS,136536068
2022-01-03,RUPA,136589316
2022-01-03,NBCC,136783108
2022-01-03,VSSL,136804356
2022-01-03,SATIA,138035460
2022-01-03,BHARATWIRE,138188548
2022-01-10,ATUL,128006916
2022-01-10,BEPL,128013316
2022-01-10,WHEELS,151058692
2022-01-10,DALMIASUG,128024836
2022-01-10,ORISSAMINE,151062020
2022-01-10,GHCL,128043780
2022-01-10,HSCL,128047108
2022-01-10,AGI,128047876
2022-01-10,KIRLOSBROS,128061700
2022-01-10,KIRLOSIND,128062212
2022-01-10,MANALIPETC,128068612
2022-01-10,MFSL,128069380
2022-01-10,NCC,128075268
2022-01-10,GRASIM,128076804
2022-01-10,ACC,128104964
2022-01-10,TIRUMALCHM,128105476
2022-01-10,FEDERALBNK,128120068
2022-01-10,DEEPAKFERT,128165124
2022-01-10,TATAINVEST,128333060
2022-01-10,SHREDIGCEM,128558084
2022-01-10,EICHERMOT,129331204
2022-01-10,GRAUWEIL,129461764
2022-01-10,ALKYLAMINE,129732356
2022-01-10,COSMOFIRST,130256388
2022-01-10,GIPCL,132428804
2022-01-10,RAJRATAN,4854273
2022-01-10,RICOAUTO,133122052
2022-01-10,SHANTIGEAR,133640708
2022-01-10,VENKEYS,961793
2022-01-10,BALMLAWRIE,133969668
2022-01-10,DCMSHRIRAM,133981956
2022-01-10,NILKAMAL,133986564
2022-01-10,NFL,134049284
2022-01-10,AUBANK,138396420
2022-01-10,TEJASNET,138392324
2022-01-10,FILATEX,134714116
2022-01-10,GOLDIAM,134842628
2022-01-10,JASH,3579393
2022-01-10,SUVEN,135741188
2022-01-10,BANDHANBNK,138535172
2022-01-10,HAL,138535428
2022-01-10,INDOSTAR,138582020
2022-01-10,MSTCLTD,2395137
2022-01-10,IIFLSEC,138949892
2022-01-10,UJJIVANSFB,138983428
2022-01-10,SUVENPHAR,139024388
2022-01-10,ANGELONE,139068164
2022-01-10,J&KBANK,136245508
2022-01-10,NSIL,136257540
2022-01-10,MAHLIFE,136272132
2022-01-10,TAJGVK,136291844
2022-01-10,MPSLTD,136304644
2022-01-10,RKFORGE,136326916
2022-01-10,WELENT,136333572
2022-01-10,NTPC,136334084
2022-01-10,PVRINOX,136368388
2022-01-10,CAMLINFINE,136405508
2022-01-10,ONMOBILE,136433668
2022-01-10,BAJAJFINSV,136442372
2022-01-10,JUBLFOOD,136487684
2022-01-10,HATHWAY,136489476
2022-01-10,ROSSELLIND,136491012
2022-01-10,SCHNEIDER,136739588
2022-01-10,LXCHEM,139078916
2022-01-10,GRINFRA,139089156
2022-01-10,SATIA,138035460
2022-01-10,VBL,138286084
2022-01-17,BASF,128010756
2022-01-17,BATAINDIA,128011012
2022-01-17,EXIDEIND,128022020
2022-01-17,WHEELS,151058692
2022-01-17,GHCL,128043780
2022-01-17,HEROMOTOCO,128046596
2022-01-17,HSCL,128047108
2022-01-17,SUNFLAG,128103428
2022-01-17,KESORAMIND,128751876
2022-01-17,CHOLAHLDNG,129273092
2022-01-17,SHANTIGEAR,133640708
2022-01-17,KPIL,133705476
2022-01-17,SIS,138412292
2022-01-17,CONFIPET,134868228
2022-01-17,BANDHANBNK,138535172
2022-01-17,HAL,138535428
2022-01-17,ARVINDFASN,138875908
2022-01-17,SUVENPHAR,139024388
2022-01-17,JKPAPER,136233476
2022-01-17,NSIL,136257540
2022-01-17,PVRINOX,136368388
2022-01-17,JKIL,136432644
2022-01-17,FAIRCHEMOR,139072516
2022-01-17,HERANBA,139076100
2022-01-17,VBL,138286084
2022-01-24,HEROMOTOCO,128046596
2022-01-24,CHOLAHLDNG,129273092
2022-01-24,KOKUYOCMLN,133940996
2022-01-24,SIS,138412292
2022-01-24,MFL,139092996
2022-01-31,WSTCSTPAPR,128113668
2022-01-31,VOLTAS,128147204
2022-01-31,ITC,128224004
2022-01-31,ANDHRAPAP,128596484
2022-01-31,SUDARSCHEM,129703684
2022-01-31,EIHAHOTELS,133920516
2022-01-31,TEJASNET,138392324
2022-01-31,MIDHANI,138545924
2022-01-31,LEMONTREE,138555652
2022-01-31,SUMICHEM,138987524
2022-01-31,BANKINDIA,136230148
2022-01-31,GPIL,136379908
2022-01-31,PFOCUS,136383492
2022-01-31,ACE,136387076
2022-01-31,INDIANB,136400388
2022-01-31,BAJAJ-AUTO,136442116
2022-01-31,LXCHEM,139078916
2022-01-31,TEAMLEASE,138152452
2022-02-07,LAURUSLABS,138296836
2022-02-07,MAITHANALL,151059972
2022-02-07,TATASTEEL,128120324
2022-02-07,EXCELINDUS,128166404
2022-02-07,ITC,128224004
2022-02-07,PRAKASH,129541636
2022-02-07,SUDARSCHEM,129703684
2022-02-07,EIHAHOTELS,133920516
2022-02-07,AUROPHARMA,134349828
2022-02-07,NMDC,134750980
2022-02-07,SEAMECLTD,134862596
2022-02-07,OPTIEMUS,135714564
2022-02-07,TNPL,136045060
2022-02-07,SUMICHEM,138987524
2022-02-07,DEN,136483076
2022-02-07,JSWENERGY,136485892
2022-02-07,SCHNEIDER,136739588
2022-02-07,WONDERLA,137796612
2022-02-07,INDIGO,138098692
2022-02-14,UFLEX,128037892
2022-02-14,PRAKASH,129541636
2022-02-14,RATNAMANI,133148420
2022-02-14,SEAMECLTD,134862596
2022-02-14,EVEREADY,136066052
2022-02-14,INDIGO,138098692
2022-02-21,GLOBUSSPR,136474628
2022-02-28,BEL,128012548
2022-02-28,ITC,128224004
2022-02-28,GAIL,136231684
2022-02-28,GLOBUSSPR,136474628
2022-03-07,BEL,128012548
2022-03-07,ESABINDIA,128034052
2022-03-07,INFY,128053508
2022-03-07,JSWSTEEL,128058372
2022-03-07,COLPAL,128212484
2022-03-07,ITC,128224004
2022-03-07,GRINDWELL,129555460
2022-03-07,SYMPHONY,132450564
2022-03-07,MASTEK,134068228
2022-03-07,CDSL,5420545
2022-03-07,OPTIEMUS,135714564
2022-03-07,TCNSBRANDS,138675204
2022-03-07,IOC,135927044
2022-03-07,GAIL,136231684
2022-03-07,SAREGAMA,136233732
2022-03-07,UNOMINDA,136329988
2022-03-07,POWERGRID,136421892
2022-03-07,ADANIPORTS,136427780
2022-03-07,IMFA,136460036
2022-03-07,ROSSELLIND,136491012
2022-03-07,KIMS,139086852
2022-03-07,INTELLECT,137941764
2022-03-14,SBIN,128028676
2022-03-14,ESABINDIA,128034052
2022-03-14,INFY,128053508
2022-03-14,JINDALPOLY,128058116
2022-03-14,RELIANCE,128083204
2022-03-14,PIDILITIND,128084740
2022-03-14,COLPAL,128212484
2022-03-14,EIHOTEL,128215044
2022-03-14,ORIENTPPR,128619524
2022-03-14,GRINDWELL,129555460
2022-03-14,UPL,131089924
2022-03-14,CARYSIL,134167300
2022-03-14,CDSL,5420545
2022-03-14,OPTIEMUS,135714564
2022-03-14,BANDHANBNK,138535172
2022-03-14,TCNSBRANDS,138675204
2022-03-14,IOC,135927044
2022-03-14,MARICO,136100356
2022-03-14,AXISBANK,136247044
2022-03-14,MCDOWELL-N,2674433
2022-03-14,UNOMINDA,136329988
2022-03-14,VOLTAMP,136385796
2022-03-14,KSCL,136422148
2022-03-14,JYOTHYLAB,136429060
2022-03-14,KIRIINDUS,136439556
2022-03-14,RPGLIFE,136443652
2022-03-14,IMFA,136460036
2022-03-14,VMART,136953860
2022-03-14,SHYAMMETL,139084548
2022-03-14,CHEMPLASTS,139094020
2022-03-14,INTELLECT,137941764
2022-03-21,BASF,128010756
2022-03-21,JINDALPOLY,128058116
2022-03-21,RELIANCE,128083204
2022-03-21,TIRUMALCHM,128105476
2022-03-21,EIHOTEL,128215044
2022-03-21,SAGCEM,128535044
2022-03-21,PHOENIXLTD,128793604
2022-03-21,PCBL,129687044
2022-03-21,UPL,131089924
2022-03-21,CARYSIL,134167300
2022-03-21,AUBANK,138396420
2022-03-21,SOTL,134314756
2022-03-21,AUROPHARMA,134349828
2022-03-21,BANDHANBNK,138535172
2022-03-21,BCG,136286212
2022-03-21,CONCOR,136024068
2022-03-21,TTML,136286980
2022-03-21,VOLTAMP,136385796
2022-03-21,DAAWAT,136392452
2022-03-21,AHLUCONT,136399620
2022-03-21,FORTIS,136407812
2022-03-21,JYOTHYLAB,136429060
2022-03-21,SHYAMMETL,139084548
2022-03-21,MOL,139092740
2022-03-21,CHEMPLASTS,139094020
2022-03-21,ALKEM,138117892
2022-03-28,BANARISUG,128010500
2022-03-28,FOSECOIND,128038404
2022-03-28,HDFCBANK,128046084
2022-03-28,BAJAJHLDNG,128125444
2022-03-28,NOCIL,128186884
2022-03-28,TATAINVEST,128333060
2022-03-28,SAGCEM,128535044
2022-03-28,NESCO,129370884
2022-03-28,ZEEL,129417476
2022-03-28,DEEPAKNTR,5105409
2022-03-28,PCBL,129687044
2022-03-28,PUNJABCHEM,129694212
2022-03-28,GMBREW,129916932
2022-03-28,VAKRANGEE,130926340
2022-03-28,KINGFA,134148868
2022-03-28,HESTERBIO,134315268
2022-03-28,AUROPHARMA,134349828
2022-03-28,GREENPLY,134860036
2022-03-28,ASTERDM,138489604
2022-03-28,SUVEN,135741188
2022-03-28,TECHNOE,138788100
2022-03-28,BCG,136286212
2022-03-28,CONCOR,136024068
2022-03-28,POLYMED,136132612
2022-03-28,WELCORP,136228868
2022-03-28,SAREGAMA,136233732
2022-03-28,TATACOFFEE,136269060
2022-03-28,TTML,136286980
2022-03-28,DATAMATICS,136327172
2022-03-28,BLKASHYAP,136376068
2022-03-28,SUNTV,136379652
2022-03-28,NETWORK18,136396292
2022-03-28,FORTIS,136407812
2022-03-28,PAISALO,136422404
2022-03-28,HOMEFIRST,139074308
2022-03-28,CRAFTSMAN,139078660
2022-03-28,MOL,139092740
2022-03-28,AMIORG,139097348
2022-03-28,ALKEM,138117892
2022-04-04,AMRUTANJAN,151041540
2022-04-04,BAJAJHIND,128008196
2022-04-04,BANARISUG,128010500
2022-04-04,BEML,128012292
2022-04-04,CESC,128021508
2022-04-04,MTNL,128027652
2022-04-04,MRPL,128027908
2022-04-04,SAIL,128028932
2022-04-04,IDBI,128029700
2022-04-04,DRREDDY,128031748
2022-04-04,FOSECOIND,128038404
2022-04-04,HFCL,128046852
2022-04-04,KSL,128060164
2022-04-04,LICHSGFIN,128064772
2022-04-04,MAHSCOOTER,128068100
2022-04-04,GRASIM,128076804
2022-04-04,RALLIS,128090884
2022-04-04,TATACOMM,128123652
2022-04-04,BAJAJHLDNG,128125444
2022-04-04,M&M,128133124
2022-04-04,NOCIL,128186884
2022-04-04,CEATLTD,128224772
2022-04-04,TATAINVEST,128333060
2022-04-04,SHREDIGCEM,128558084
2022-04-04,BOROLTD,139062276
2022-04-04,KESORAMIND,128751876
2022-04-04,PENINLAND,128775940
2022-04-04,NELCO,129052676
2022-04-04,UNIVCABLES,129078276
2022-04-04,EICHERMOT,129331204
2022-04-04,GMMPFAUDLR,401921
2022-04-04,ELECON,129459204
2022-04-04,GRAUWEIL,129461764
2022-04-04,RANEHOLDIN,129484804
2022-04-04,ALKYLAMINE,129732356
2022-04-04,ASTRAZEN,129745924
2022-04-04,DHANUKA,129975556
2022-04-04,SUNTECK,131117828
2022-04-04,TATAMETALI,131439108
2022-04-04,GIPCL,132428804
2022-04-04,HAVELLS,132442628
2022-04-04,ADFFOODS,132910852
2022-04-04,KPIL,133705476
2022-04-04,KOKUYOCMLN,133940996
2022-04-04,RIIL,134001924
2022-04-04,AARTIDRUGS,134233092
2022-04-04,VIMTALABS,134244868
2022-04-04,MARKSANS,134247428
2022-04-04,TEJASNET,138392324
2022-04-04,ANDREWYU,134700292
2022-04-04,GREENPLY,134860036
2022-04-04,LAOPALA,134898436
2022-04-04,JKTYRE,135681796
2022-04-04,APOLLO,138465028
2022-04-04,ASTERDM,138489604
2022-04-04,PARACABLES,135822084
2022-04-04,VARROC,138643972
2022-04-04,TECHNOE,138788100
2022-04-04,BALAMINES,135935748
2022-04-04,PATELENG,135966724
2022-04-04,MSTCLTD,2395137
2022-04-04,RVNL,138918148
2022-04-04,SWSOLAR,138946564
2022-04-04,POLYMED,136132612
2022-04-04,PRINCEPIPE,138984196
2022-04-04,WELCORP,136228868
2022-04-04,MAZDOCK,139068676
2022-04-04,ENGINERSIN,136237572
2022-04-04,CUB,136245764
2022-04-04,TATACOFFEE,136269060
2022-04-04,GATI,136280324
2022-04-04,BSOFT,136294404
